"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"AAY90310.1"	161.117606406554	-1.80637535951037	0.517102005419621	-3.49326697745936	0.000477149212775263	0.0493061688880551
"AIG55859.1"	193.300037466893	-1.7801816004349	0.474096412060497	-3.7548936358703	0.000173415105843463	0.0287056705681819
"ABF41905.1"	249.343273607837	-1.77949614399238	0.466881168857403	-3.81145409729703	0.000138151712491127	0.0252207463795259
"ADO50273.1"	283.549500561854	-1.77785420964506	0.47825983167611	-3.71733959637461	0.000201331733925268	0.0310603823598652
"ABN93419.1"	82.4223702735265	-1.77673356662758	0.508552800459715	-3.49370520626663	0.000476366721600585	0.0493061688880551
"AKH61141.1"	130.615891346344	-1.7675994208846	0.465033918716237	-3.8010118181577	0.000144106427870658	0.0256661749216464
"AKN74671.1"	144.850254556885	1.74548192242819	0.439540592302548	3.97115068095174	7.15263199619061e-05	0.0171794156781847
"AEG49859.1"	364.71092317521	-1.72961990610396	0.44975030738824	-3.84573368309206	0.000120192253320742	0.0226987214956681
"AGT86208.1"	120.786079626427	1.71172117552467	0.347816111189074	4.92133952528201	8.59538651038872e-07	0.000855905146741298
"ACE83060.1"	467.338121571795	-1.69590900698508	0.468289008947362	-3.62150077106701	0.000292898932354505	0.0379319154625849
"ADG16131.1"	331.959483614917	-1.65218506352803	0.423844406368556	-3.89809335384118	9.69530424219849e-05	0.0199678700680681
"AIV29073.1"	64.8469120013531	-1.6469341673355	0.440665983161015	-3.73737531434035	0.000185951251258595	0.029953191627368
"AAK25284.1"	2846.49437513622	-1.64085165005494	0.459357619753572	-3.57205710647662	0.000354188150666229	0.041716128046479
"ABE45326.1"	264.044001701367	-1.63028836264141	0.369859402267896	-4.40785972357293	1.04397120489516e-05	0.00455531392660013
"ACL96896.1"	2829.01419722391	-1.62567502709079	0.455595018637008	-3.56824583366667	0.000359379239553578	0.0421011818229959
"AEK44212.1"	239.120707557511	1.61902065351228	0.331127072835325	4.88942398955536	1.01131462805231e-06	0.000923119564864246
"ABV39164.1"	140.350547226518	1.61811403840668	0.437119592209466	3.70176507126517	0.000214104818742475	0.0325721823902181
"ACZ40905.1"	206.956161157457	-1.61807707098094	0.45112614847372	-3.58675079344287	0.000334824031810883	0.0407499448048946
"AJX12013.1"	130.716349048374	-1.59141552079907	0.44063854931454	-3.6116121099134	0.000304299483055547	0.0389841448847828
"CBK62766.1"	343.422534831921	-1.57409118665597	0.415924745978376	-3.78455766788593	0.000153982201042673	0.0261706925491092
"ACY49240.1"	52.0504117040717	-1.57123052634896	0.439245663056301	-3.57711107587546	0.000347412572491179	0.0416697831438531
"ADF62328.1"	132.302065789078	-1.56228933075275	0.403579963599184	-3.87107753521763	0.000108355317348108	0.0212620444952865
"ADG97356.1"	2391.88309203784	-1.55650895392682	0.426821970747425	-3.64674046933702	0.000265587929719747	0.0356704529045711
"ADG89012.1"	537.138445031494	-1.55542359118123	0.396025020365444	-3.92758919561677	8.58016042083273e-05	0.0182879934477561
"ABN99209.1"	189.367545786312	-1.53540782471085	0.386840803425456	-3.96909480880738	7.2146174391427e-05	0.0171794156781847
"ACB37751.1"	368.594934129702	-1.52011766530905	0.428292498064408	-3.54925120607752	0.000386328340613322	0.0442899775812546
"ADI13090.1"	74.0759562926862	1.48039936606866	0.408925441979862	3.62021829432067	0.000294354572905438	0.0379319154625849
"ADJ45086.1"	181.488905114789	1.46778403869694	0.325006865288331	4.51616318133707	6.29701470188502e-06	0.00336460246522427
"CCF63038.1"	168.387132481124	-1.46417059193245	0.371773855849523	-3.93833662290948	8.20484322462881e-05	0.0180172897796861
"ACU70252.1"	642.056379872121	-1.45382533101131	0.373399932556524	-3.89348043278297	9.88161764454338e-05	0.0200441294202789
"ADJ47369.1"	241.42500914562	1.4529597283265	0.335867117127022	4.32599577105073	1.51844335320197e-05	0.00583588395413956
"ACU35821.1"	1128.04859994618	-1.44737840343395	0.405002873677569	-3.57374847810645	0.000351906981822825	0.041716128046479
"AKG42238.1"	301.942490867092	-1.44173099007535	0.348307028537369	-4.13925322187597	3.48438186051557e-05	0.0106017157525437
"ANZ43397.1"	296.025581183894	1.43268647565176	0.269296206567413	5.32011384012243	1.03702341404758e-07	0.000182156276820062
"AHX15488.1"	258.758965744185	-1.4203280286878	0.395514367229264	-3.591090858817	0.000329296804421632	0.040668038067412
"ACB65064.1"	902.157126167745	-1.41304752625075	0.386811451426482	-3.65306539152272	0.00025912820634253	0.0352591404741975
"ABL71266.1"	113.333135226604	-1.38164455660316	0.376976086759223	-3.66507214948524	0.000247268864925109	0.0342684679264065
"AKJ09136.1"	1067.94369601317	-1.38127893629804	0.360790992358431	-3.82847400726069	0.000128940245438505	0.0241426833916353
"AKC81756.1"	539.688076090442	-1.33426236756317	0.370587964540376	-3.60039314611308	0.0003177363869166	0.0399740119315827
"AAW61094.1"	62.9520421459008	-1.29183849501255	0.359317831615746	-3.59525295252823	0.00032407653718534	0.0403383221597684
"AGT83925.1"	93.3662351015906	1.28191668357234	0.317388165342449	4.03895552371715	5.36897433929231e-05	0.014002157244152
"AGT85790.1"	66.1613428347456	1.28000670785766	0.34187723774318	3.74405361499736	0.000181074987610846	0.0293837759525245
"ACO31611.1"	308.69117057881	-1.27643353912395	0.334262649791903	-3.81865440221515	0.000134181589330045	0.0249111531987568
"ADI13053.1"	264.630863307849	1.26645763434678	0.327408242937329	3.86812996210728	0.000109673210753064	0.0212620444952865
"AFO78662.1"	63.3155687153949	1.25842846034914	0.358382145249161	3.51141505521774	0.000445727885433638	0.0476320038350961
"APG07231.1"	135.517161382075	-1.25388913040111	0.354799482539739	-3.53407823885614	0.000409199930430871	0.0445987207758661
"ACU37123.1"	363.017699771521	1.25150636645639	0.340329243027854	3.67734008198043	0.000235678736439712	0.0337364762169171
"ADW04727.1"	151.135302013838	-1.24970606910206	0.316424986594965	-3.94945444274199	7.83295166943804e-05	0.0178939231946263
"AEH83351.1"	49.6761349287523	-1.23922880840746	0.349630588064545	-3.54439471462572	0.000393515636475397	0.0442899775812546
"ABK12816.1"	274.409353621809	1.22656550276276	0.313492361173451	3.91258497709972	9.13133901722233e-05	0.0190514517952657
"CAA20639.1"	126.105269773276	-1.19101369269295	0.332030769993187	-3.58705818956897	0.000334429713181566	0.0407499448048946
"ADL45228.1"	264.371572899641	1.17844835615448	0.267516044340289	4.40515019972208	1.05710606373556e-05	0.00455531392660013
"ANG85634.1"	549.933400814675	-1.17832761145258	0.322334324144853	-3.65560699928145	0.000256574163342799	0.0351298137271918
"ACB77600.1"	397.381193990198	-1.16606784095875	0.313485355209619	-3.71968840515382	0.000199468708041338	0.0310603823598652
"ADI06184.1"	106.927860878578	1.16003572279594	0.309588027781005	3.74703030705217	0.000178940473408404	0.0292540966489395
"ABK08107.1"	119.791251614983	-1.15962665575372	0.30550347683338	-3.79578873462763	0.00014717479273369	0.0257932654753356
"ACU38562.1"	241.438938845818	1.13963409924571	0.319009661795714	3.57241248691554	0.000353707701157861	0.041716128046479
"AGT81986.1"	316.774980748503	-1.13816133367769	0.315920333115752	-3.60268464664054	0.000314947528926236	0.0398818237929888
"AMV37966.1"	678.09152547215	-1.12601006173561	0.295930012516502	-3.80498771368389	0.000141811229682645	0.0254644148250631
"ADB77286.1"	760.188106076164	-1.10637914299693	0.281136902925159	-3.9353750129753	8.30668858240882e-05	0.0180172897796861
"AKH85729.1"	164.344955662095	1.0825025263248	0.271414686842375	3.98837122234828	6.65285011206396e-05	0.0165618167505665
"CDR06394.1"	295.598155090098	-1.05162915982564	0.276842402822099	-3.7986563803285	0.000145482625103428	0.0257023215172645
"ADI04056.1"	785.981101730221	-1.0485308736018	0.295403128342475	-3.54949143390987	0.000385976022906346	0.0442899775812546
"CAJ81215.1"	56.213957513425	1.03622526390744	0.269126307826247	3.85033062087875	0.000117958483310722	0.0224705782077216
"AIS01455.1"	347.617168479365	0.992492368933999	0.269966721711932	3.67635078368303	0.000236594139223897	0.0337364762169171
"ADJ45077.1"	99.7430837292827	0.976487849234577	0.247584957731381	3.94405160225455	8.0116406870087e-05	0.0180172897796861
"ACU36112.1"	826.954910328023	0.970211480381131	0.229309042316527	4.23102146596512	2.32632467584758e-05	0.00784042994981429
"ADI06182.1"	87.9818057376249	0.967407701147148	0.244421721328024	3.95794488268433	7.55973958305209e-05	0.0176182143665875
"AEG44915.1"	1267.74520029907	-0.939334740386754	0.258175347136828	-3.63835955215711	0.000274380190673359	0.0364217509041918
