"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"AEK46956.1"	9759.11897502959	-5.50942920855328	0.822856091838364	-6.69549543741546	2.14942153642033e-11	5.47468978071188e-09
"AEE52151.1"	275.477660964262	5.50721396638168	1.18234506911219	4.65787367009276	3.19492159255497e-06	0.000151120632909807
"ACY30855.1"	552.211345940759	5.50050532478146	1.12921914305386	4.87106985266463	1.10995586838345e-06	6.23146221514489e-05
"ADG97356.1"	3040.1099360628	-5.49186066747311	0.571610657446913	-9.60769467105878	7.41914223350866e-22	1.19680656416139e-18
"BAO51935.1"	167.803266739859	-5.48383748183873	1.11406261946701	-4.92237813747156	8.54988053916351e-07	5.07062400505244e-05
"AGY56176.1"	333.514331462123	-5.48381757637656	1.04497692628001	-5.2477881936573	1.53936128993972e-07	1.17873180799593e-05
"ABV87727.1"	141.194589734831	-5.46674942482107	1.09027446064248	-5.01410389967275	5.32811913342603e-07	3.36617490003942e-05
"CAP60171.1"	604.505490338013	5.46101997205686	0.807716110248434	6.76106357514298	1.36982394238634e-11	3.8098425211405e-09
"AIQ60673.1"	3383.00191537365	-5.45434626239026	0.498417777747586	-10.9433220601383	7.15298839795865e-28	3.46161720530811e-24
"ACM01161.1"	2109.58821419363	-5.43425657886947	0.935761024490914	-5.80731237638999	6.34836284146367e-09	7.79752972969017e-07
"ACS87771.1"	765.019353541014	-5.42999412892435	1.12541207464102	-4.82489414435721	1.40077645019289e-06	7.48224895481621e-05
"ACF81165.1"	1378.23211834729	-5.41272676368758	1.09230859082325	-4.95530915820053	7.22153723641847e-07	4.33596864788133e-05
"ACF12764.1"	323.901741214633	5.40606767930237	1.50061974902609	3.60255666554497	0.000315102681456738	0.0059659934140913
"ABX05645.1"	196.591290873253	-5.40327240581461	1.08665683817428	-4.97238154309393	6.61353821283244e-07	4.05133630723814e-05
"ALI97699.1"	1144.82769875842	-5.39611511913402	1.00527951788511	-5.3677758505279	7.97135340651805e-08	6.73665023320176e-06
"AJQ95007.1"	408.707174208403	-5.39488786786811	1.11231349195316	-4.85015052581532	1.23367816040715e-06	6.84663083655315e-05
"ADU56336.1"	512.214262478755	-5.39223062321113	1.03073254084357	-5.23145472713807	1.68181227457494e-07	1.25601270394722e-05
"AGP34472.1"	3747.2107854764	-5.37621435243829	0.922861636668297	-5.82559089989636	5.69108722400511e-09	7.09831121439442e-07
"ACS57135.1"	2903.54810515811	-5.37045632418639	1.49088585527687	-3.60219147909822	0.000315545793452681	0.00596971193446013
"SDG26162.1"	444.720538398908	-5.36431985471509	1.13382114924727	-4.73118697624966	2.23210806178512e-06	0.000111132343150235
"ACU04919.1"	167.083361075842	5.36064092762133	0.958102790933055	5.59505825298852	2.20547705990885e-08	2.27089057100487e-06
"AEF99156.1"	872.211627967405	-5.36044674420282	1.40946471040364	-3.80317911093191	0.000142850995014647	0.00320348982981409
"AGL16994.1"	7019.2857685904	-5.35807144962016	0.730485979440739	-7.33494084817659	2.21819434806289e-13	1.01271035169958e-10
"AEH30124.1"	770.381937659732	-5.35596429465833	0.907166851224639	-5.90405644499465	3.54670725102499e-09	4.76775974183621e-07
"AHG44731.1"	5329.86888489253	5.34080257189544	0.634516858916212	8.41711689271395	3.85862620824791e-17	3.59104532157595e-14
"AFL78163.1"	646.935085868031	5.32647454960243	1.06465760093327	5.00299302323421	5.64469845417515e-07	3.52932218335081e-05
"AEA85782.1"	1651.98186332623	-5.31964119993537	0.765598478783781	-6.94834348206397	3.69600248445655e-12	1.2250982481698e-09
"ABP81441.1"	1685.64483103572	-5.28452112624273	0.762760506876221	-6.92815251786534	4.26371938566267e-12	1.35748971019578e-09
